reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation,reg_date,attendanceRate,studyHours,gender,email,No_prev_attempts,disability
d5d49ecfb9e5b8f9a7954e4fbd494ecd2cc2413a074ef6e97e37a5f4af00def0,3,86,50,57,62,88,3.09,2.8,16,Bachelor's Degree,3.09,B,Low Risk,19/09/2020,87,19,Male,047b982b5289b55ad03d9ad4b802d9fd65d9405f6334195e624711a958797e03,1,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,1,72,80,52,70,85,2.2,2.2,14,Diploma,1.99,C-,High Risk,02/02/2021,78.81,20,Male,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,2,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation,10/02/2020,79,10.7,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,1,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,6,95,52,87,74,74,2.2,2.2,19,Bachelor's Degree,1.88,C-,High Risk,20/09/2021,78.78,14,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,3,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,1,75,90,59,73,77,2.11,2.11,17,Bachelor's Degree,1.83,C-,High Risk,10/09/2021,74.32,13.9,Male,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,1,Yes
ebbdedf0681bcdbb44681ab1d74f9a2c7512dce7fd34b4439dc2e5d237903ea1,1,54,86,74,59,87,2.92,2.92,14,Bachelor's Degree,2.52,C+,Medium Risk,28/02/2020,98,21.3,Male,49def959a3ddb365e066b82dd2830642cb55ed5addd588e9c45465a7bbaa68af,1,No
5c86733f739362cfa39d96db09ff8658fe9a0893296a7b9769d2e68a83de64da,6,92,75,81,95,87,2.81,2.81,16,Bachelor's Degree,3.05,B,Low Risk,14/02/2020,84,19.4,Female,9c58899ab539f907c573ee9d6cd23a76335c8835c21cfe04e2b7ede323a40338,1,No
3820e225711eb39fef1ab185649b59cc31ae2885a1e476f8d19188586f3cfd2c,1,86,77,61,61,84,3.33,3.33,14,Bachelor's Degree,3.62,B+,Low Risk,09/09/2020,97,15.9,Female,d5d7b6496039f125fe5c49d025f01a61bd1f3e036b6e0dc65638f80a0fce7eb9,2,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,8,90,94,58,61,94,2.02,1.87,16,Bachelor's Degree,1.95,C-,Probation,25/02/2021,89,12.2,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,0,Yes
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,3,89,85,52,75,91,2.02,2.3,15,Bachelor's Degree,1.81,C-,High Risk,12/09/2021,79.74,9.3,Male,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,0,No
a9923d8e36b4128a0e0edd7a42a5fe0b23d395529318a067617d7d03904f04b0,1,72,84,68,66,82,3.1,3.1,15,Bachelor's Degree,2.8,B-,Medium Risk,13/02/2020,87,16.1,Male,7bc8ccd7ab8eaa56c1e8948871ebce343ed141be15070d56ff56adf2cf60fcdf,1,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk,19/02/2020,77.9,9.9,Female,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,0,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,3,87,91,80,92,91,1.77,1.84,15,Bachelor's Degree,1.47,D+,Dropout,12/09/2020,74,18.9,Male,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,0,Yes
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout,03/02/2021,74,14.5,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,1,No
9c03689f23e73091ced50b3d151e668938ad1e2525fb0a466118a0ff8891f308,1,70,89,52,83,60,3.49,3.49,16,Bachelor's Degree,3.19,B,Low Risk,17/09/2021,79,15.9,Male,9ebd74258f2d5b7269e2613668903d97d0eacf751b9fb563154157fd1b7a9102,1,No
ecda8a889e45c8d6c60cb1ee6f8808d4082b20515a81b2ecf32c985f7f72d4c0,9,67,50,87,88,71,1.69,1.87,14,Bachelor's Degree,1.54,D+,Dropout,25/09/2021,86,14.7,Male,70d8f55e32e4588bf9a9c2d1cc8fbbcb78758993c40fad3fb52d00f6d4801890,3,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,7,88,70,73,63,84,1.95,2.1,13,Diploma,2.32,C,Probation,27/02/2021,84,15.1,Male,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,0,No
d0cd6574c35b3dedfa9eb8e000d47f53d8c88ac67db6ea6cd841da53489b8706,5,52,61,92,68,75,3.19,3.39,17,Bachelor's Degree,3.19,B,Low Risk,05/02/2020,85,20.6,Male,57f82cc26f1c64fef868b2179b3f119aaa231ef18b288ee0186ca023939ee071,2,No
01e565d14aa5d8e7d128b126abcc8822de4777c7f3bd180796ade479f31641a6,1,71,71,50,55,70,2.45,2.45,19,Bachelor's Degree,2.79,B-,Medium Risk,13/02/2020,97,24.3,Female,ff2142b2f2495990c8da67d3cf483724faec1cee5e777e60d6b681815b4dfb31,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,92,56,83,56,74,2.72,2.72,12,Bachelor's Degree,2.95,B-,Medium Risk,26/02/2021,78,23,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation,18/02/2021,84,15.1,Male,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,2,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,1,68,59,59,90,70,2.02,2.02,16,Bachelor's Degree,1.89,C-,High Risk,25/02/2021,74.27,8.3,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk,07/09/2020,77.9,9.9,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,3,No
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,8,57,56,61,52,93,1.86,1.94,19,Bachelor's Degree,2.1,C,Dropout,17/09/2021,72,15.2,Female,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,1,No
c8c1c32d00dac72437dbcca141963c8127c2c16e66e388d38ad52281b8b4ef8d,1,74,80,56,56,73,3.37,3.37,19,Bachelor's Degree,2.99,B-,Medium Risk,02/02/2020,98,16.1,Female,663bdc82d3b640339461b9422c1d8bfdec08bb4a5ffb9f1c5a1722c6b7f8edb5,2,Yes
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,2,72,90,73,78,72,1.97,2.32,19,Bachelor's Degree,1.97,C-,Probation,05/02/2020,91,9.1,Female,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,1,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,79,58,88,91,90,3.54,3.22,16,Bachelor's Degree,3.47,B+,Low Risk,26/02/2021,87,23.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,Yes
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout,17/09/2021,75,15.3,Female,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,2,No
4b459f4b903a25122d82db6a14effb0a4b47fa9bb3df00e6b758ea92c08494f8,2,60,74,73,80,90,3.21,2.92,17,Diploma,3.37,B+,Low Risk,05/09/2021,84,20.4,Male,77e4016359815e041838a4675ae90b5e1c3309f13dd68715c9ed1c6143b7fa67,0,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,57,94,86,77,68,2.22,2.05,18,Bachelor's Degree,1.9,C-,High Risk,11/09/2020,75.58,11.8,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,0,Yes
17460c12cd1d5c56e1704fc5485c306712cd8ec47366be4c09c746e9333f4405,2,90,67,68,86,90,3.12,3.21,16,Bachelor's Degree,3.39,B+,Low Risk,06/02/2021,92,24.7,Female,a667685c9b8a37422beead92c7082ca8956ff39e784afd87eef249fdfe2c92c5,3,No
304f2f2bd4cb1fa50b9ccb8bc4827c5a216fe709449009b9efa015b57fccd0b4,1,64,95,88,73,62,2.06,2.06,14,Bachelor's Degree,2.09,C,Medium Risk,20/09/2021,92,20.1,Female,4c81700b95ce8f673ec8d858c79fa44022426314680246dc942f821bb381bc59,1,No
9db5caeee11d0c8ef86e1a5dca4d289bcdd792152abb0e482d13f52be61ee2db,1,75,62,91,90,78,2.32,2.32,12,Bachelor's Degree,1.97,C-,High Risk,19/02/2021,75.55,19.6,Female,9137bb4a6c8f796ea6fd72e3adf9a6fa48201d76f98da822689c269ad465fee6,2,No
b26ea5fbf67172cfe52b41735c49b822d234174b86d70b0eb53367d9667cebd7,3,59,52,75,95,95,3.2,2.84,15,Diploma,3.2,B,Low Risk,17/02/2021,91,18,Female,7efeff14e407cd924cc4b5180693c8bea751ae1a5b98245092591af58d2ac302,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,59,57,82,90,73,2.24,2.46,14,Bachelor's Degree,1.99,C-,High Risk,23/09/2021,75.69,10.9,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
a0877bf04dfaceb24f5409a0261296af83fda15ca7bd8a1b8e0d96187e3e9351,4,65,87,78,69,67,1.52,1.88,13,Diploma,1.43,D+,Dropout,16/02/2021,90,8.9,Male,40a6bf4425e6f2c20b8799bee71e0d13a3df02688a942ef2846cada25dd836bc,2,Yes
2a173f32cc1a3ffe84227a1d6e9d82c221118c8e2e3168844df6bef328943c5d,8,65,90,93,58,56,3.74,3.41,16,Bachelor's Degree,3.74,A-,Low Risk,12/02/2020,90,24.5,Female,de61940c4d4dc74ce1ff36d38b4d271ad2501520a38f5b5b2a562ee1ebe686d1,0,No
57bc54b3920964f79ba090bd2cc9c7cc1e0ffaa717054b8a262c56e81294bc6d,2,53,80,57,93,69,2.58,2.24,14,Bachelor's Degree,2.48,C+,Medium Risk,22/02/2021,85,19.3,Female,5d95658ceca14809f69205e261c767390cb5028cfb580bc360c3a0a10154dd66,3,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,4,71,64,64,63,67,1.91,2.18,19,Bachelor's Degree,1.85,C-,Probation,14/02/2020,92,10.2,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,No
2e63c8f9a4a00fdcf5c2840d67c829ff90253905efc9f53447fbde87af3a17a9,2,61,82,77,71,94,3.09,3.02,19,Bachelor's Degree,3.29,B,Low Risk,26/02/2021,86,22.2,Female,e0be7d256e0ea3ac49dff8c7ad6ac6a2d396b6a9a07ff575ca62d71795147c1f,3,No
3d0109b7ceb996ee10d6e16b5018ffc900e28e6bcee20c72355c6c719854046e,5,58,82,75,55,85,2.65,3,14,Diploma,2.65,C+,Medium Risk,20/02/2020,98,24.2,Female,b2b2db7d58d7c4d65a452cec55a311605f76ac838aa3b06d927f200f86d4fc41,3,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout,09/09/2021,90,11.6,Male,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,0,Yes
9fe89004d3fc97a63f1e257e702970374d3aa9380b264087d54e99e03ebc35b4,7,78,68,83,73,54,2.87,2.89,13,Bachelor's Degree,2.71,B-,Medium Risk,24/09/2020,79,21.8,Female,aef267fbeaa8bd9e51803bf193532356d9a0b7e3ebb28497d1c365f3bb444b2a,2,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk,19/02/2020,75.29,19.3,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
601a8bb8f5e760ba4b034031c692fd16faa9ac8e2bbe7dd126fea35d2c64f996,6,91,90,71,50,76,3.07,3.07,17,Bachelor's Degree,3.4,B+,Low Risk,06/09/2021,75,22.6,Male,c4178ca124b1cf262ffc952b43aa72a468e34e75a4c1cb3c304dc1513e9ec16c,2,No
c3ba16467dbc02da3e253dd1a57b2112c36bc2e503fefab3418dcb8c9f9a6617,2,57,51,52,71,90,3.44,3.53,17,Bachelor's Degree,3.25,B,Low Risk,05/09/2021,93,23,Male,c009538efa04505aebe4e710403c05e84e140e0e22e575af8d6630a2a048361f,2,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,59,86,95,75,56,2.47,2.48,15,Bachelor's Degree,2.47,C+,Medium Risk,02/09/2020,96,21.4,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
8d535b86c29aab9ab65260c1ce3a4ceeb8fdcc3fb29d0f5f07480a84c8272c34,3,74,68,84,64,74,2.54,2.54,16,Bachelor's Degree,2.54,C+,Medium Risk,07/02/2020,77,16.5,Female,bef67fec0249b83c927901303b77868c7ec5166ec3dd8d1883db6df1ea849d61,2,No
803646fb20e2a9808f782cedd7ef4b12a502ef311207ebabd520603bf60b659c,3,76,92,74,57,51,2.44,2.19,19,Bachelor's Degree,2.44,C+,Medium Risk,15/02/2020,88,21.8,Male,b3cf62ac7f387adbfdc831df7abe856eb02a8c286596011dd4754e6e790d9e35,1,No
b3ea29ded8981d002d974850ec738b6f2009ef15f43994a9e9393e6f07e24d6f,2,71,83,59,91,51,3.62,3.67,18,Diploma,3.29,B,Low Risk,14/02/2021,90,19.6,Male,9bb715cd8131dac0058748ceecd3c9b001fc841a5abaf6c4236825cef74f5836,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,76,85,62,84,91,1.98,2.32,13,Bachelor's Degree,1.86,C-,Probation,14/09/2020,75,12.5,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,92,84,94,74,59,3.62,3.62,19,Bachelor's Degree,3.32,B,Low Risk,14/09/2020,74,15.8,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
39a27f11f78d6a44149695b8a801c1c95a357624c83ff8f50f54be4baa19ccec,2,51,64,93,56,76,3.91,3.67,12,Bachelor's Degree,3.7,A-,Low Risk,28/09/2021,81,21.8,Male,dc2322eec31453dc6fc98c6a26e3ac86ca4941dbbfbf8fb06e320d0f3df3fb78,0,No
7e59c17f52ed5da2c86eb62f98bef1b329e571189ddf9e3114ccba99f05b2916,2,57,58,80,69,85,3.63,3.55,14,Bachelor's Degree,3.53,B+,Low Risk,23/02/2020,78,20.6,Male,2fa3415ab5c5c4403360cc11141afbe1ee489fc5edb23f178edd579573bc1f79,1,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk,17/09/2020,78.05,16.8,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,3,No
84ec4d0b61a160e31dc0016b4341cc91cf5119f4af0a17cb294b1991fa07c5bf,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout,18/09/2020,72,16.2,Female,e3bcf6dd00bbf6933df3dd5fdce80a8c6e973aac65625fcb69c728940ff2316b,1,No
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,5,53,75,64,95,58,1.71,1.9,12,Bachelor's Degree,1.71,C-,Dropout,22/02/2021,72,9.1,Male,b67ab39c2557036e5fc60b93ba3fab35daafc6d991b70398d2296d2f733340b6,0,No
45a1b325953e5966a671a92162dbf31d97646c1cf7c3538be1e9eb600a0a7fe6,7,60,63,52,68,61,2.19,2.12,18,Diploma,1.87,C-,High Risk,17/09/2021,78.34,15.3,Male,4d40733b3c10d8ea4a8896b3941e4d2f0f65a3c4021480e6f198ae4690fcbf7e,0,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,1,89,80,50,74,64,2.13,2.13,17,Bachelor's Degree,1.82,C-,High Risk,11/09/2021,73.14,17.4,Male,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,0,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,83,66,90,54,64,1.87,1.86,13,Bachelor's Degree,1.54,D+,Dropout,15/09/2020,77,6.1,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,3,No
216e05083599182b5d257d3743cc71ae4701d4723508d209b862072556473685,4,50,60,59,79,57,2.33,2.6,16,Bachelor's Degree,2.51,C+,Medium Risk,18/02/2021,72,16.1,Female,92da7b6525f2b914d1006f0ffcbb4498b31dca0b5d5e051e0868547f9a5b0ae9,3,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,3,51,52,93,50,56,2.04,1.86,14,Bachelor's Degree,2.38,C+,Probation,22/02/2021,86,9.4,Female,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,2,Yes
a058389ac92fc9691c82e7a273107192225113fbd96c0558a6dd561c2072ece4,1,66,65,60,80,82,2.51,2.51,17,Bachelor's Degree,2.62,C+,Medium Risk,20/02/2021,94,15.7,Female,007f2cdaa4365aff8c05ffca834d069751f8d12d8ab825193835990b13d5ea2b,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,67,52,51,57,78,2.78,2.44,16,Diploma,2.78,B-,Medium Risk,07/09/2021,76,15.2,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
567bc1735c33264e89ec378c627bd1395a2c3b53c9a4d816c2075a9a15c7d6a7,1,75,90,59,73,77,2.11,2.11,17,Diploma,1.83,C-,High Risk,09/09/2020,74.32,13.9,Female,f18dd578f8ac6634b9f1c1f4f3f1c2fafd96208d4d0f4a643afa3bc9117f6f63,0,No
5dafaa283c1ae5655406576b6b5b6c44fc950300673acdc95ebc46396a82728e,3,63,69,72,76,80,1.74,1.75,15,Diploma,1.74,C-,Dropout,08/02/2021,92,18.8,Female,d127dc713598b0066ae4c2a3350ceec8e9e6b2bc4f8c83dbc4f85c2981f14f52,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,55,89,95,89,81,3.48,3.6,19,Diploma,3.48,B+,Low Risk,25/02/2021,86,24.4,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,56,88,52,91,68,2.11,2.06,15,Bachelor's Degree,2.47,C+,Medium Risk,23/02/2021,75,19.4,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,9,56,52,83,56,56,1.91,2.07,18,Bachelor's Degree,1.91,C-,Probation,23/09/2020,96,12.5,Male,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,3,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,63,89,90,54,85,1.77,1.97,18,Bachelor's Degree,1.77,C-,Dropout,11/09/2021,70,11,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,4,53,70,64,66,71,1.47,1.7,12,Bachelor's Degree,1.66,C-,Dropout,12/09/2021,87,13.7,Male,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,2,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,53,68,92,58,82,2.06,2.06,13,Bachelor's Degree,1.91,C-,High Risk,10/02/2021,77.95,13.3,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,8,93,95,70,81,61,1.89,2.18,19,Bachelor's Degree,1.89,C-,Probation,19/02/2020,84,17,Female,6dd0b2933a70cde5454a33b75dd9d371ae370112a337dbc2e59681495869a8c9,2,No
b4eeb68c57473b125f35ef2c43fed55ff7b6cd55be02ea964218e9add92ea3e2,3,71,56,60,77,69,2.72,2.76,15,Bachelor's Degree,2.81,B-,Medium Risk,13/09/2021,81,23.6,Female,d5206dd89b15baf660a416e0364bac1cbbfa8f3ef7114f07391b9cf21c1745b4,0,No
565b2c305a6a0e61d893b6576c0df1f381057e8c38a24d92b958b7bfa041d4c7,1,72,51,69,91,59,2.89,2.89,13,Bachelor's Degree,3.27,B,Low Risk,25/02/2021,70,17.6,Male,d512ba65b5e7b5ce2e29a00fdf88e279087b797a86b29128d85fb7ad4813f12a,3,No
8221104467da056b32486e2ede36013ae5fd960def0b8a1461236fac671b74bd,2,92,73,66,73,52,2.61,2.97,14,Bachelor's Degree,2.53,C+,Medium Risk,10/09/2020,77,24.2,Female,1cb9977c1dbd31528ca62097cfcf92ce35c202c2c86a7bcf1b6ce53c082a24e7,0,No
a6d0d59bc7a59fa26589f40de3c6d1b7e5dad820cc3f333808f65f7e4becbe0a,5,60,62,67,72,71,3.01,2.87,16,Bachelor's Degree,3.01,B,Low Risk,10/02/2020,82,21.8,Male,3f62b87929f217121dca1a2e309def9cafdd7cb07c6a12e2e97c3c85e066f60b,0,No
6023f5a76cd11017d2008933464b883f696d22b6946c0f8e11a310ff7f7d9fa3,5,63,71,58,81,57,1.61,1.65,16,Bachelor's Degree,1.61,D+,Dropout,12/02/2020,76,18.4,Female,fadc65d6cf14523320375ab9fc9dcb3adb058d87963bf6eec12eca052d445a81,0,No
8f9c51094cb6fa62d53bc06d54e7800a2113e51c614bc4e02a20338b02421673,8,95,54,73,83,93,3.3,3.08,16,Bachelor's Degree,3.6,B+,Low Risk,21/09/2021,73,24.6,Male,36c101fefc8a053587c5be1e8e67f820fbec30f62966163dc4c6242055c710a1,3,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk,24/02/2021,71.7,6,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,3,No
cc3bcf218d1f7ae2bce15027102dc2ce1be2bc356613d0753246caf0a3997dbb,1,54,77,66,91,68,3.59,3.59,12,Bachelor's Degree,3.91,A-,Low Risk,07/09/2021,89,21.3,Female,68005d01b1b1ea05c833ad28a39cf4f88d53b9c08bfcb857e4ca83ba2c8ac55d,3,No
16a62270d3b5cd0a1d11c9f1bbec68620e1c6887eac945f2f26dfc67b6c88d7a,2,63,91,72,85,75,3.67,3.46,19,Bachelor's Degree,3.61,B+,Low Risk,27/09/2020,83,21.6,Male,46c4be06418583b7fa57bf3256c014e0e26f459efcb2d969f2b919eaa8967734,3,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,9,61,82,89,86,72,1.68,2.06,13,Bachelor's Degree,1.4,D+,Probation,18/02/2021,98,10,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,2,Yes
50be9b832cf6398e40faa57e5d03c36515122acf9b3a92e12a0333ea75c6bdc2,5,86,58,80,81,68,3.1,2.96,18,Bachelor's Degree,3.1,B,Low Risk,05/02/2021,72,23.1,Male,2870a2b3e38eba5e421580ea230464a9f35bd62bbf1fc8a8d3800bdc90b9d283,2,Yes
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,1,89,66,64,54,95,2.02,2.02,19,Bachelor's Degree,1.7,C-,High Risk,20/02/2020,78.99,11,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,1,No
50a5297ba507be7b3874d50e0d104efd45278eb78abac5e4b2254d621bc33756,1,73,76,56,83,89,2.6,2.6,18,Bachelor's Degree,2.94,B-,Medium Risk,08/09/2020,77,20,Male,8fd7a0871b7c7fe2ed545a9405c11fb81d55c114f11fde8f570b32b340a12426,3,No
3f6abf38f26e10c6f3b23ee3fc20981d9d34f110c68792ebb5e361651352f620,2,86,55,92,64,78,2.89,2.7,17,Bachelor's Degree,3.16,B,Low Risk,22/02/2020,79,23.8,Male,76b8f9703226b4960c40074341c789c0489643df8213a5c1137094516c3e1a47,2,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,76,88,77,56,80,2.24,2.01,16,Bachelor's Degree,1.92,C-,High Risk,21/09/2020,78.2,15.5,Female,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,0,No
119310669981ad3001de984904a5acadae56118dab9a7f5808764f2926de5449,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout,02/09/2020,90,11.6,Female,0e9cc63b8ceb32accde69143d02016863abb4799a1c4d55abab2f3d021fd989b,3,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,72,61,94,64,64,2.14,2.14,16,Bachelor's Degree,1.75,C-,High Risk,14/02/2020,77.75,13.2,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
92708695ae7480f071a0ac93336c087165f0ab00fb230e2c411d375baa3da382,2,91,82,78,71,55,1.99,2.3,18,Bachelor's Degree,1.99,C-,Probation,23/02/2021,98,12.9,Male,097c87e9905dc9627e21ffab0462c1cde7cf6678cc1258e42a778c4ed3c1f79e,1,No
01d36cf5cf8806a25f21decc12212dd33c303d1b307bf2d92711d0c4f8200d00,1,56,93,66,54,95,3.23,3.23,14,Bachelor's Degree,3.17,B,Low Risk,04/09/2021,84,22.3,Female,5aa2ae11aacb342d86e48ff864d6bede94aac44c3935a553a321bfd607a81962,1,No
